item_id,week,date,country,party_id,party,camp,source_type,provenance,outlet,title,source_url,archive_url,summary,actors,quote_index,speaker,original_quote,translation,cluster_id,cluster_size,confidence,jda_category,coder,coded_date,notes
3106839f65e8a0ea60b2,2026-W38,2026-09-15,NL,denk,DENK,far-left,web_search,press_characterisation,en.wikipedia.org,Denk (political party) - Wikipedia,https://en.wikipedia.org/wiki/Denk_(political_party),,"In 2021, the Islam Democrats party, which had been active on the Hague Municipal Council, merged into DENK.",Islam Democrats; DENK,,,,,denk-4,1,high,,,,
df714c6dc1af0209ba2f,2026-W38,2026-09-15,NL,ja21,JA21,far-right,site_scrape,party_document,ja21.nl,Prinsjesdag 2026 | Eerdmans: “Kabinet durft geen keuzes te maken”,https://ja21.nl/nieuws/artikel/reactie-joost-eerdmans-op-troonrede-en-miljoenennota,,"JA21 leader Joost Eerdmans criticized the government's 2026 budget presentation for failing to make clear choices, stating the party will submit initiatives to reduce tax burden and asylum inflow.",Joost Eerdmans,0,Joost Eerdmans,Kabinet durft geen keuzes te maken,Cabinet doesn't dare to make choices,ja21-1,1,high,,,,
df714c6dc1af0209ba2f,2026-W38,2026-09-15,NL,ja21,JA21,far-right,site_scrape,party_document,ja21.nl,Prinsjesdag 2026 | Eerdmans: “Kabinet durft geen keuzes te maken”,https://ja21.nl/nieuws/artikel/reactie-joost-eerdmans-op-troonrede-en-miljoenennota,,"JA21 leader Joost Eerdmans criticized the government's 2026 budget presentation for failing to make clear choices, stating the party will submit initiatives to reduce tax burden and asylum inflow.",Joost Eerdmans,1,JA21,"De prioriteiten van JA21 zijn helder: werkende Nederlanders moeten meer overhouden, de asielinstroom moet fors omlaag, onze veiligheid moet op orde en de overheid moet minder geld uitgeven.","JA21's priorities are clear: working Dutch people must keep more, asylum inflow must decrease substantially, our security must be in order and the government must spend less money.",ja21-1,1,high,,,,
df714c6dc1af0209ba2f,2026-W38,2026-09-15,NL,ja21,JA21,far-right,site_scrape,party_document,ja21.nl,Prinsjesdag 2026 | Eerdmans: “Kabinet durft geen keuzes te maken”,https://ja21.nl/nieuws/artikel/reactie-joost-eerdmans-op-troonrede-en-miljoenennota,,"JA21 leader Joost Eerdmans criticized the government's 2026 budget presentation for failing to make clear choices, stating the party will submit initiatives to reduce tax burden and asylum inflow.",Joost Eerdmans,2,JA21,JA21 blijft constructief in de wedstrijd staan. Onze focus ligt de komende tijd op het indienen van tal van initiatieven om de lastendruk sterk te verminderen en de asielinstroom in te dammen.,JA21 remains constructively in the game. Our focus in the coming period is on submitting numerous initiatives to strongly reduce the tax burden and stem the asylum inflow.,ja21-1,1,high,,,,
457eaaf14e43f309825a,2026-W38,2026-09-16,SE,sd,SD,far-right,press,press_characterisation,Al Jazeera,"In Sweden, many breathe sigh of relief as far right suffers election losses - Al Jazeera",https://news.google.com/rss/articles/CBMiuwFBVV95cUxQelR5MmpCMnhOdExrcWk4OGd3bFBRdFhTdU8wczNNOXZsZGo1S3ZISXNVTG5PVTRDT1BiZlR5cy1Oc2hockIyRjNQNmlSMDdPYUFmXzZDc2MwYWJackduTnl6ZkRjdGJESlIzR3FPUDd3c0Ztd0xrS1hzdmY3cmpvSE1UTGh4T2tseVdzRUp3QnRTbUx0LU1fempKZTZSckIxaW1fcjZGU0VPbFZJSVZ4S2tjSG90cnhnVGhB0gHAAUFVX3lxTE5SMzREUV9iYmVVZXdacHAxOEpMTlhWN3lvZ0l2LUI1bk1SWUFLOTVHZDlKT2QtbTZkZXNGbWZhRG5BZS1NQlRwZVZWNnJ4OWZrU3ZVRHptY3U4MDhRT3dIWEd3aE5CcU5MaVpOUDRZb1oyejNObWZXRDBSeC12X2I0SllpMTVqUGRFd2FfVWpxZmI1NThXTnNtYWdfOEpfbnptUW9LdnBWcXVWaDNBZG1mY0h0UXJZUW5qQ0dLejRmbg?oc=5,,"The Sweden Democrats suffered election losses in Sweden, with many expressing relief at the far-right party's electoral setback.",Sweden Democrats,,,,,sd-8,1,high,,,,
5acb1b77d60c04a7c28f,2026-W38,2026-09-10,SE,vansterpartiet,Vänsterpartiet,far-left,site_scrape,party_document,www.vansterpartiet.se,Vänsterpartiet: Vi ska rusta upp sjukförsäkringen efter valet,https://www.vansterpartiet.se/nyheter/vansterpartiet-vi-ska-rusta-upp-sjukforsakringen-efter-valet/,,"The Left Party announced on September 10, 2026, that upgrading the sickness insurance system will be a political priority in government negotiations after the election, proposing to abolish the qualifying day deduction, reform the rehabilitation chain, strengthen benefits, and redirect resources within employer contributions.",Ida Gabrielsson; Kjell Rautio,0,Ida Gabrielsson,"Den som blir sjuk ska kunna lita på samhället. I dag är det alldeles för många som i stället tvingas kämpa mot Försäkringskassan samtidigt som de försöker bli friska. Sjukförsäkringen ska försäkra dig, inte utförsäkra dig. Det här är en förändring vi vill få på plats efter valet","Those who become ill should be able to trust society. Today, far too many are instead forced to fight against the Social Insurance Agency while trying to get well. The sickness insurance should insure you, not exclude you from insurance. This is a change we want to put in place after the election",vansterpartiet-0,1,high,,,,
5acb1b77d60c04a7c28f,2026-W38,2026-09-10,SE,vansterpartiet,Vänsterpartiet,far-left,site_scrape,party_document,www.vansterpartiet.se,Vänsterpartiet: Vi ska rusta upp sjukförsäkringen efter valet,https://www.vansterpartiet.se/nyheter/vansterpartiet-vi-ska-rusta-upp-sjukforsakringen-efter-valet/,,"The Left Party announced on September 10, 2026, that upgrading the sickness insurance system will be a political priority in government negotiations after the election, proposing to abolish the qualifying day deduction, reform the rehabilitation chain, strengthen benefits, and redirect resources within employer contributions.",Ida Gabrielsson; Kjell Rautio,1,Ida Gabrielsson,Vi har råd med en sjukförsäkring som går att lita på. Under lång tid har politiken valt att flytta pengar bort från våra gemensamma trygghetssystem. Vi vill göra tvärtom. Pengarna ska tillbaka till den trygghet de är tänkta att finansiera,"We can afford a sickness insurance that can be trusted. For a long time, politics has chosen to move money away from our common security systems. We want to do the opposite. The money should go back to the security they are intended to finance",vansterpartiet-0,1,high,,,,
5acb1b77d60c04a7c28f,2026-W38,2026-09-10,SE,vansterpartiet,Vänsterpartiet,far-left,site_scrape,party_document,www.vansterpartiet.se,Vänsterpartiet: Vi ska rusta upp sjukförsäkringen efter valet,https://www.vansterpartiet.se/nyheter/vansterpartiet-vi-ska-rusta-upp-sjukforsakringen-efter-valet/,,"The Left Party announced on September 10, 2026, that upgrading the sickness insurance system will be a political priority in government negotiations after the election, proposing to abolish the qualifying day deduction, reform the rehabilitation chain, strengthen benefits, and redirect resources within employer contributions.",Ida Gabrielsson; Kjell Rautio,2,Ida Gabrielsson,"Vi går till val för att byta regering, men också för att byta politik. Den som röstar för förändring ska märka skillnad i sin vardag. Att den som blir sjuk återigen ska kunna lita på sjukförsäkringen är en sådan förändring. Därför kommer vi att prioritera den här frågan i regeringsförhandlingarna","We go to the election to change government, but also to change policy. Those who vote for change should notice a difference in their everyday life. That those who become ill should again be able to trust the sickness insurance is such a change. Therefore we will prioritize this issue in the government negotiations",vansterpartiet-0,1,high,,,,
77f1002437e407d3e7cf,2026-W38,2026-09-15,SE,vansterpartiet,Vänsterpartiet,far-left,press,press_characterisation,The Guardian,Sweden’s political parties launch coalition talks as both blocs try to secure power - The Guardian,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPeGg3Xzd4UHFJNlRsOFBieFAycHpXUEZFWVN6YXdlQzluOVJCU1JpZlM0d1JMekxxWlFNcmNRQTBxTlNrdXdkWUIzb1hWVEpnTURCTnowdmRRUzJmY3MyWk5pdjdzT0VqVURhOHNRV3RuWHpCbkt4cDU2cjlTRlYxT05uMDZFVUF6TlU2MlJEa2Z3X1Qtb1FrRXlfMVdvREV4cmtKREtfenp6eThrcndjOVI5Q1NZTnZKSExpcmM3TjMtUQ?oc=5,,Swedish political parties have initiated coalition negotiations with both major political blocs attempting to form a government.,,,,,,vansterpartiet-4,1,high,,,,
da7f3db34ae023b28d83,2026-W38,2026-09-16,IT,fdi,FdI,far-right,site_scrape,party_document,www.fratelli-italia.it,"Immigrazione: certificati falsi per evitare rimpatri, si faccia piena luce",https://www.fratelli-italia.it/immigrazione-certificati-falsi-per-evitare-rimpatri-si-faccia-piena-luce/,,"Brothers of Italy parliamentary leaders called for full investigation into alleged false medical certificates used to prevent detention of irregular migrants in repatriation centers, following police searches of over twenty doctors across Italy ordered by Ravenna prosecutors.",Galeazzo Bignami; Michele Barcaiuolo,0,Galeazzo Bignami,"Le nuove perquisizioni disposte dalla Procura di Ravenna, che coinvolgono oltre venti medici in diverse città italiane, confermano quanto sia necessario fare piena luce su una vicenda che presenta contorni sempre più inquietanti.","The new searches ordered by the Ravenna Prosecutor's Office, involving over twenty doctors in various Italian cities, confirm how necessary it is to shed full light on an affair that presents increasingly disturbing contours.",fdi-11,1,high,,,,
da7f3db34ae023b28d83,2026-W38,2026-09-16,IT,fdi,FdI,far-right,site_scrape,party_document,www.fratelli-italia.it,"Immigrazione: certificati falsi per evitare rimpatri, si faccia piena luce",https://www.fratelli-italia.it/immigrazione-certificati-falsi-per-evitare-rimpatri-si-faccia-piena-luce/,,"Brothers of Italy parliamentary leaders called for full investigation into alleged false medical certificates used to prevent detention of irregular migrants in repatriation centers, following police searches of over twenty doctors across Italy ordered by Ravenna prosecutors.",Galeazzo Bignami; Michele Barcaiuolo,1,Galeazzo Bignami,"L'ipotesi investigativa di certificazioni mediche utilizzate per impedire il trattenimento nei Cpr di cittadini stranieri irregolari, qualora trovasse conferma, sarebbe di assoluta gravità: non si tratterebbe più di singoli episodi, ma della possibile esistenza di una rete capace, a livello nazionale, di incidere concretamente sull'applicazione delle decisioni dello Stato.","The investigative hypothesis of medical certifications used to prevent the detention in CPRs of irregular foreign citizens, should it be confirmed, would be of absolute gravity: it would no longer be isolated episodes, but the possible existence of a network capable, at national level, of concretely affecting the application of State decisions.",fdi-11,1,high,,,,
da7f3db34ae023b28d83,2026-W38,2026-09-16,IT,fdi,FdI,far-right,site_scrape,party_document,www.fratelli-italia.it,"Immigrazione: certificati falsi per evitare rimpatri, si faccia piena luce",https://www.fratelli-italia.it/immigrazione-certificati-falsi-per-evitare-rimpatri-si-faccia-piena-luce/,,"Brothers of Italy parliamentary leaders called for full investigation into alleged false medical certificates used to prevent detention of irregular migrants in repatriation centers, following police searches of over twenty doctors across Italy ordered by Ravenna prosecutors.",Galeazzo Bignami; Michele Barcaiuolo,2,Michele Barcaiuolo,Oltre venti medici perquisiti in una decina di città per avere falsificato dei certificati così da impedire a cittadini stranieri irregolari di essere trattenuti nei Centri di permanenza.,Over twenty doctors searched in about ten cities for having falsified certificates so as to prevent irregular foreign citizens from being detained in detention centers.,fdi-11,1,high,,,,
fceb7a110dc688eeb7b5,2026-W38,2026-09-15,IT,fdi,FdI,far-right,site_scrape,party_document,www.fratelli-italia.it,"Lavoro: clausola salvaguardia Tfr resta, da Pd falsità",https://www.fratelli-italia.it/lavoro-clausola-salvaguardia-tfr-resta-da-pd-falsita/,,"Prime Minister Giorgia Meloni accused the Democratic Party of falsely claiming that the government eliminated worker protections on severance pay (TFR), stating that the safeguard clause remains in Article 21 of Legislative Decree 117/2026 and that the PD misrepresented the abrogation of an old provision in a consolidated text as elimination of the protection.",Giorgia Meloni,0,Giorgia Meloni,"Leggo alcuni post di esponenti di primo piano del Partito Democratico e non so sinceramente cosa sia più grave: se, quando li hanno scritti, fossero consapevoli di raccontare una cosa falsa oppure se non lo fossero.","I read some posts by leading figures of the Democratic Party and I honestly don't know what is more serious: whether, when they wrote them, they were aware of telling something false or whether they were not.",fdi-10,1,high,,,,
fceb7a110dc688eeb7b5,2026-W38,2026-09-15,IT,fdi,FdI,far-right,site_scrape,party_document,www.fratelli-italia.it,"Lavoro: clausola salvaguardia Tfr resta, da Pd falsità",https://www.fratelli-italia.it/lavoro-clausola-salvaguardia-tfr-resta-da-pd-falsita/,,"Prime Minister Giorgia Meloni accused the Democratic Party of falsely claiming that the government eliminated worker protections on severance pay (TFR), stating that the safeguard clause remains in Article 21 of Legislative Decree 117/2026 and that the PD misrepresented the abrogation of an old provision in a consolidated text as elimination of the protection.",Giorgia Meloni,1,Giorgia Meloni,"Ci raccontano che dal 2027 il Governo avrebbe fatto sparire la clausola di salvaguardia sul TFR, con una 'stangata silenziosa' ai danni dei lavoratori.","They tell us that from 2027 the Government would have made the safeguard clause on TFR disappear, with a 'silent blow' to the detriment of workers.",fdi-10,1,high,,,,
fceb7a110dc688eeb7b5,2026-W38,2026-09-15,IT,fdi,FdI,far-right,site_scrape,party_document,www.fratelli-italia.it,"Lavoro: clausola salvaguardia Tfr resta, da Pd falsità",https://www.fratelli-italia.it/lavoro-clausola-salvaguardia-tfr-resta-da-pd-falsita/,,"Prime Minister Giorgia Meloni accused the Democratic Party of falsely claiming that the government eliminated worker protections on severance pay (TFR), stating that the safeguard clause remains in Article 21 of Legislative Decree 117/2026 and that the PD misrepresented the abrogation of an old provision in a consolidated text as elimination of the protection.",Giorgia Meloni,2,Giorgia Meloni,"Al comma 11 la clausola di salvaguardia sul TFR è lì, nero su bianco.","In paragraph 11 the safeguard clause on TFR is there, in black and white.",fdi-10,1,high,,,,
e55a3836c3ae24bc19d6,2026-W38,2026-09-15,IT,fdi,FdI,far-right,site_scrape,party_document,www.fratelli-italia.it,"Elezioni: sì del Senato a legge elettorale, preferenze ridanno voce a cittadini",https://www.fratelli-italia.it/elezioni-si-del-senato-a-legge-elettorale-preferenze-ridanno-voce-a-cittadini/,,"The Italian Senate approved an electoral law reform supported by Brothers of Italy that reintroduces preference voting and aims to strengthen governmental stability, with the bill now returning to the Chamber of Deputies for further consideration.",Raoul Russo; Nicola Calandrini,0,Raoul Russo,Grazie a questa legge elettorale si rafforza il rapporto tra chi vota e chi viene eletto. Le preferenze ridanno voce agli elettori e restituiscono agli italiani la possibilità di scegliere i propri rappresentanti.,"Thanks to this electoral law, the relationship between those who vote and those who are elected is strengthened. Preferences give voice back to voters and restore to Italians the possibility of choosing their own representatives.",fdi-9,1,high,,,,
e55a3836c3ae24bc19d6,2026-W38,2026-09-15,IT,fdi,FdI,far-right,site_scrape,party_document,www.fratelli-italia.it,"Elezioni: sì del Senato a legge elettorale, preferenze ridanno voce a cittadini",https://www.fratelli-italia.it/elezioni-si-del-senato-a-legge-elettorale-preferenze-ridanno-voce-a-cittadini/,,"The Italian Senate approved an electoral law reform supported by Brothers of Italy that reintroduces preference voting and aims to strengthen governmental stability, with the bill now returning to the Chamber of Deputies for further consideration.",Raoul Russo; Nicola Calandrini,1,Nicola Calandrini,Il voto del Senato sulla legge elettorale segna un passo avanti in una battaglia che Fratelli d'Italia porta avanti da tempo: rafforzare il rapporto tra chi vota e chi viene eletto.,The Senate vote on the electoral law marks a step forward in a battle that Brothers of Italy has been carrying forward for some time: strengthening the relationship between those who vote and those who are elected.,fdi-9,1,high,,,,
e55a3836c3ae24bc19d6,2026-W38,2026-09-15,IT,fdi,FdI,far-right,site_scrape,party_document,www.fratelli-italia.it,"Elezioni: sì del Senato a legge elettorale, preferenze ridanno voce a cittadini",https://www.fratelli-italia.it/elezioni-si-del-senato-a-legge-elettorale-preferenze-ridanno-voce-a-cittadini/,,"The Italian Senate approved an electoral law reform supported by Brothers of Italy that reintroduces preference voting and aims to strengthen governmental stability, with the bill now returning to the Chamber of Deputies for further consideration.",Raoul Russo; Nicola Calandrini,2,Nicola Calandrini,"La riforma non ha ancora concluso il suo percorso: dopo le modifiche approvate al Senato, tornerà alla Camera.","The reform has not yet concluded its path: after the amendments approved in the Senate, it will return to the Chamber.",fdi-9,1,high,,,,
14cf2ec0314495a8856e,2026-W38,2026-09-15,IT,fdi,FdI,far-right,site_scrape,party_document,www.fratelli-italia.it,Pnrr: commissione Ue certifica successo Italia nell’attuazione,https://www.fratelli-italia.it/pnrr-commissione-ue-certifica-successo-italia-nellattuazione/,,"Brothers of Italy parliamentarians praised the European Commission's certification of Italy's successful PNRR implementation, crediting party members Raffaele Fitto and Tommaso Foti for rigorous management of the recovery plan.",Lucrezia Maria Benedetta Mantovani; Domenico Matera,0,Lucrezia Maria Benedetta Mantovani,"Le parole di Claudio Casini, capo della Rappresentanza in Italia della Commissione europea, confermano ciò che Fratelli d'Italia sostiene da tempo: l'attuazione del Pnrr italiano è un successo.","The words of Claudio Casini, head of the European Commission Representation in Italy, confirm what Brothers of Italy has long maintained: the implementation of the Italian PNRR is a success.",fdi-8,1,high,,,,
14cf2ec0314495a8856e,2026-W38,2026-09-15,IT,fdi,FdI,far-right,site_scrape,party_document,www.fratelli-italia.it,Pnrr: commissione Ue certifica successo Italia nell’attuazione,https://www.fratelli-italia.it/pnrr-commissione-ue-certifica-successo-italia-nellattuazione/,,"Brothers of Italy parliamentarians praised the European Commission's certification of Italy's successful PNRR implementation, crediting party members Raffaele Fitto and Tommaso Foti for rigorous management of the recovery plan.",Lucrezia Maria Benedetta Mantovani; Domenico Matera,1,Lucrezia Maria Benedetta Mantovani,Un risultato che porta anche la firma di chi ha avuto la responsabilità politica di guidarne l'attuazione: prima Raffaele Fitto e oggi Tommaso Foti.,A result that also bears the signature of those who had the political responsibility to guide its implementation: first Raffaele Fitto and now Tommaso Foti.,fdi-8,1,high,,,,
14cf2ec0314495a8856e,2026-W38,2026-09-15,IT,fdi,FdI,far-right,site_scrape,party_document,www.fratelli-italia.it,Pnrr: commissione Ue certifica successo Italia nell’attuazione,https://www.fratelli-italia.it/pnrr-commissione-ue-certifica-successo-italia-nellattuazione/,,"Brothers of Italy parliamentarians praised the European Commission's certification of Italy's successful PNRR implementation, crediting party members Raffaele Fitto and Tommaso Foti for rigorous management of the recovery plan.",Lucrezia Maria Benedetta Mantovani; Domenico Matera,2,Domenico Matera,"Si tratta di un riconoscimento che testimonia, come Fratelli d'Italia ha sempre sostenuto, che la nostra Nazione si è distinta nel rispetto degli impegni assunti, facendo sì che il Pnrr diventasse uno strumento concreto di crescita e sviluppo.","This is a recognition that testifies, as Brothers of Italy has always maintained, that our Nation has distinguished itself in respecting the commitments made, ensuring that the PNRR became a concrete instrument of growth and development.",fdi-8,1,high,,,,
0d35a523a1ca76c7d72d,2026-W38,2026-09-13,IT,lega,Lega,far-right,site_scrape,party_document,legaonline.it,La Settimana Leghista #37 - Lega per Salvini Premier,https://legaonline.it/la-settimana-leghista-37/,,"Lega announces its annual Pontida rally for September 20, 2026 with the slogan ""Non passa lo straniero"" (The foreigner shall not pass), while proposing policy measures including deploying 10,000 military personnel for street security, pension reform allowing retirement at 64, flat tax increases, and opposition to EU housing regulations.",Matteo Salvini; Massimiliano Fedriga; Attilio Fontana; Maurizio Fugatti; Luca Zaia; Claudio Durigon,0,Lega per Salvini Premier,NON PASSA LO STRANIERO,The foreigner shall not pass,lega-0,1,high,,,,
0d35a523a1ca76c7d72d,2026-W38,2026-09-13,IT,lega,Lega,far-right,site_scrape,party_document,legaonline.it,La Settimana Leghista #37 - Lega per Salvini Premier,https://legaonline.it/la-settimana-leghista-37/,,"Lega announces its annual Pontida rally for September 20, 2026 with the slogan ""Non passa lo straniero"" (The foreigner shall not pass), while proposing policy measures including deploying 10,000 military personnel for street security, pension reform allowing retirement at 64, flat tax increases, and opposition to EU housing regulations.",Matteo Salvini; Massimiliano Fedriga; Attilio Fontana; Maurizio Fugatti; Luca Zaia; Claudio Durigon,1,Lega per Salvini Premier,"Sarà una Pontida di battaglia. Da sempre c'è chi vorrebbe mettere a tacere la Lega e il suo popolo, chi ci ha dati per finiti e chi ha provato a cancellare le nostre idee. Eppure siamo ancora qui, più determinati che mai a difendere ciò in cui crediamo.","It will be a Pontida of battle. There have always been those who would like to silence the Lega and its people, those who have written us off and those who have tried to erase our ideas. Yet we are still here, more determined than ever to defend what we believe in.",lega-0,1,high,,,,
0d35a523a1ca76c7d72d,2026-W38,2026-09-13,IT,lega,Lega,far-right,site_scrape,party_document,legaonline.it,La Settimana Leghista #37 - Lega per Salvini Premier,https://legaonline.it/la-settimana-leghista-37/,,"Lega announces its annual Pontida rally for September 20, 2026 with the slogan ""Non passa lo straniero"" (The foreigner shall not pass), while proposing policy measures including deploying 10,000 military personnel for street security, pension reform allowing retirement at 64, flat tax increases, and opposition to EU housing regulations.",Matteo Salvini; Massimiliano Fedriga; Attilio Fontana; Maurizio Fugatti; Luca Zaia; Claudio Durigon,2,Lega per Salvini Premier,"La casa per milioni di italiani è il frutto dei sacrifici e dei risparmi di una vita. Non può essere Bruxelles a decidere come, quando e a chi un proprietario può affittarla.","For millions of Italians, the home is the fruit of a lifetime's sacrifices and savings. Brussels cannot decide how, when and to whom an owner can rent it.",lega-0,1,high,,,,
416dad35085c04cd6208,2026-W38,2026-09-16,IT,lega,Lega,far-right,press,press_characterisation,Bloomberg.com,Salvini Says Italian Companies in Russia Must Be Protected - Bloomberg.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxQQmExVU55NHVZX255OW1KTXg4OENrUzNSbmZzMUdYOVp5X3ctM3pPZnhvMlRlbGVoVW5LSUsyOXh3NjVMVVZzNHJPak1Bb2dsSENKREVkLUFXSjF2VDN4XzVqYjN0eXRObzVCYlpPVUdjOW9YRkdwRlI1V0NLd2x5SXpmclZWSFVTSU9IY0dKLXVCR0VGdFktZXRrTS1NRjhhNWlHRlNzY3FUZkpNOGc?oc=5,,Matteo Salvini stated that Italian companies operating in Russia must be protected.,Matteo Salvini,,,,,lega-7,1,high,,,,
56840c2a5d603eae1131,2026-W38,2026-09-15,IT,lega,Lega,far-right,press,press_characterisation,Il Sole 24 ORE,Foreign interference: Fdi and the League vote alongside Vannacci and the M5S against the creation of a European centre - Il Sole 24 ORE,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPNWpWTWNRTmhjSG9oWnFIVHdBSEc5ZHM5LXZwcHRMUUNQTnhvYkFFWUhvR0tlNnM3MVJySWtfbS13Mi1YdFRRdV83YmNIV3dqQzVXTFpuZy1FUTFpZFc1Y1FNSHlNSFBiWWZ3WDZWZ0VpQi1jOXBITnNvSG9nZGFYQXNCaVZ5d0s4WVh3VXV0SFllR3pTUGM4WUU4R3dncG1YRktzdXpPLVpOc1VTLUJndzZCaUEtem1qRk5NXzBVM0dHdVBtMmx5cTR4M0dYRVlMRHlhLXUtdkhkTTBmMEFF?oc=5,,"Lega per Salvini Premier voted in the European Parliament against the creation of a European centre on foreign interference, aligning with Fratelli d'Italia, Roberto Vannacci, and the Five Star Movement.",Lega per Salvini Premier,,,,,lega-6,1,high,,,,
8eb222c3e3270df5ea53,2026-W38,2026-09-15,IT,lega,Lega,far-right,press,press_characterisation,ANSA,Salvini-businessmen in Russia meet signals return to realism says envoy (3) - ANSA,https://news.google.com/rss/articles/CBMikAJBVV95cUxORVVsUldJcVN2a254elJxbEM4QnF5VEpnX3Blci1JMGNlS212UTM0V2FKTU1vWS1wZUwzSTNiZzI5WkhmdmxrNVNVblJINXEwbnlSMW5Qb3RzSHJsSUR1R0pRQzA2UFJvRjNRVWt0bUdVUXMxUld6TVNnc1A5TGQzVWFWLXlLN2xqWjNqRFUxLWRQQWxTMXEwYmw1c3FfSHM1dV9SSkFqelhQQ0VGU25taVlZZDlEZDgtOG01Q3A4LXN2cHZRQnpRYks2aS1RclFGaFFGQ1VKSlVjOFRfbkFIMnR2WF9XUkNHSG5rd1hoS3NZSjlPZFFpTmxnUEdBUHRjSDlWczlTc3dVSGdKNHhUNtIBkAJBVV95cUxORVVsUldJcVN2a254elJxbEM4QnF5VEpnX3Blci1JMGNlS212UTM0V2FKTU1vWS1wZUwzSTNiZzI5WkhmdmxrNVNVblJINXEwbnlSMW5Qb3RzSHJsSUR1R0pRQzA2UFJvRjNRVWt0bUdVUXMxUld6TVNnc1A5TGQzVWFWLXlLN2xqWjNqRFUxLWRQQWxTMXEwYmw1c3FfSHM1dV9SSkFqelhQQ0VGU25taVlZZDlEZDgtOG01Q3A4LXN2cHZRQnpRYks2aS1RclFGaFFGQ1VKSlVjOFRfbkFIMnR2WF9XUkNHSG5rd1hoS3NZSjlPZFFpTmxnUEdBUHRjSDlWczlTc3dVSGdKNHhUNg?oc=5,,An envoy characterized a meeting between Salvini and businessmen in Russia as signaling a return to realism regarding Russia relations.,Matteo Salvini,,,,,lega-5,1,high,,,,
eb032f6d6574a3ae692e,2026-W38,2026-09-15,IT,lega,Lega,far-right,press,press_characterisation,Decode39,Vice PM Salvini gives Moscow an opening in Italy’s Russia debate - Decode39,https://news.google.com/rss/articles/CBMilgFBVV95cUxPMU5zTWRJVndYbGFQd3pGNU1YTlAxNUNNNV8xZmdydlllQ0pMZ1RDRnI3UWMyZzZjZFMtRlVwaDBvQTExN2pybndJS1BKXzR0bHJPVndMRGpRMzNIb1k3SmVmZ3RFcG95OUpRZFQxT19WeUZVWjNxVDdJSHVISFZfS3FQNmNmM3FidVVOUDZhNWV0cEh2MUE?oc=5,,Vice Prime Minister Matteo Salvini made statements that provide an opening for Moscow's position in Italy's debate on Russia policy.,Matteo Salvini,,,,,lega-4,1,high,,,,
482c3cf2f827e372e935,2026-W38,2026-09-15,IT,lega,Lega,far-right,press,press_characterisation,Il Foglio,Salvini meets the Russian ambassador and speaks on Moscow television - Il Foglio,https://news.google.com/rss/articles/CBMixwFBVV95cUxQb2NfZnVtZU9OY1JmbHQ2VXFmZm55aWNQREVndjNhUi0wWnNUX3hjUmVXT2hXdXhPOW1QZWV1Q3kySTE1UFk2VHdEWnpyVW5YLUp2S1Z6UnlsaDNIMlhIYmd5UDBTM2stNHdFQTlyTkUzMWlleDlJeEcyNThmVVVYbTIxWTByc1BIWEo2Q3RuVDZFNlZqb0FNXzNEUFRFYS13MzliVlRvOVk0MVBNVjdJR3dVbWJWZlp1eWduYjVQQy1JaXVaX2tj?oc=5,,Matteo Salvini met with the Russian ambassador and appeared on Moscow television.,Matteo Salvini,,,,,lega-3,1,high,,,,
c517c64609858792d7a2,2026-W38,2026-09-15,IT,lega,Lega,far-right,press,press_characterisation,ANSA,Russian ambassador hails Salvini meeting with entrepreneurs active in Russia - ANSA,https://news.google.com/rss/articles/CBMigAJBVV95cUxPQTZTcEFaMVd0N3BtYVRlU1BQdlVJV05Pd21ZY3dpTkdfRTVxTm5laVQ3WFNrOEJPVmUteXhXRWRFR0dsM0h5bmF3SUx4dDhZdWk2X0o2ZEtRTzZ6YUx1MzNvdEhBOV9RMHNHVEI4MGNXcldRUzZkeUZzYlp2WVNhZE5kMlJHSDFwZ0VFRGR5a1pxUEtqOXRYS0V4c1YwRnVTWmNNUlJCenN3MkdLd2dwMklQWEhQYnRnOV9namFibk1sb25Nb3RrVXlKdGd5Uk9XR3dDdklDOGNQeGJyRFRySDJnSmZEZkJWOVJWMzdBVnlpTzVBVUFsMnB0UWduem1S0gGGAkFVX3lxTE41Q3BTWW0wSHl5Wk53SFZxYTZMZEFQbmhkcTlBMXhOd0VhU01NbnAzUTAyT0d2YmoxRURmUTQ1dDdDQ0JiVVB3bkNTODlJTUhzTVhjejZfUXlhYU9KZDRncU40d01jRWhYcTV0Z3NVVDJ3bWZPallnS192VnplMFNlYi00X0E1X3FmZVh3R0VKSm1NekNZZ2VfYzNaWlNiYnBhel95a25nM2duaEszd0t5U3REQUUyb2o5Ukk2OXh2ODFNNzAzSEJRRXBjZkx6c1BRN25oU04xbzh5aUtvTDZTSkxCRlk3RVdhblMweEVJQWlqN1ZsV0hNXzRyWng2Mzg1cm05WlE?oc=5,,The Russian ambassador publicly praised a meeting between Matteo Salvini and entrepreneurs active in Russia.,Matteo Salvini,,,,,lega-2,1,high,,,,
